Start_Name,Start_Lat,Start_Lon,End_Name,End_Lat,End_Lon,Traffic_Condition,Distance_km,Travel_Time_Mobil_min,Travel_Time_Motor_min
Pelabuhan Tanjung Perak,-7.203854,112.723741,Tunjungan Plaza,-7.266735,112.736115,macet,9.333584000000002,37.33433600000001,28.000752000000006
Pelabuhan Tanjung Perak,-7.203854,112.723741,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,11.407579999999994,13.689095999999992,11.407579999999994
Pelabuhan Tanjung Perak,-7.203854,112.723741,Kebun Binatang Surabaya,-7.290215,112.735337,sedang,11.407579999999994,22.815159999999988,17.111369999999994
Pelabuhan Tanjung Perak,-7.203854,112.723741,Kebun Binatang Surabaya,-7.290215,112.735337,macet,11.407579999999994,45.630319999999976,34.22273999999999
Pelabuhan Tanjung Perak,-7.203854,112.723741,Surabaya Town Square,-7.290116,112.734558,lancar,11.407579999999994,13.689095999999992,11.407579999999994
Pelabuhan Tanjung Perak,-7.203854,112.723741,Surabaya Town Square,-7.290116,112.734558,sedang,11.407579999999994,22.815159999999988,17.111369999999994
Pelabuhan Tanjung Perak,-7.203854,112.723741,Surabaya Town Square,-7.290116,112.734558,macet,11.407579999999994,45.630319999999976,34.22273999999999
Pelabuhan Tanjung Perak,-7.203854,112.723741,Grand City Mall,-7.261414,112.751639,lancar,8.328673999999998,9.994408799999997,8.328673999999998
Pelabuhan Tanjung Perak,-7.203854,112.723741,Grand City Mall,-7.261414,112.751639,sedang,8.328673999999998,16.657347999999995,12.493010999999997
Pelabuhan Tanjung Perak,-7.203854,112.723741,Grand City Mall,-7.261414,112.751639,macet,8.328673999999998,33.31469599999999,24.986021999999995
Pelabuhan Tanjung Perak,-7.203854,112.723741,Terminal Bungurasih,-7.345473,112.742177,lancar,18.191251000000005,21.829501200000006,18.191251000000005
Pelabuhan Tanjung Perak,-7.203854,112.723741,Terminal Bungurasih,-7.345473,112.742177,sedang,18.191251000000005,36.38250200000001,27.286876500000005
Pelabuhan Tanjung Perak,-7.203854,112.723741,Terminal Bungurasih,-7.345473,112.742177,macet,18.191251000000005,72.76500400000002,54.57375300000001
Pelabuhan Tanjung Perak,-7.203854,112.723741,Galaxy Mall,-7.273925,112.779602,lancar,12.649303999999994,15.179164799999993,12.649303999999994
Pelabuhan Tanjung Perak,-7.203854,112.723741,Galaxy Mall,-7.273925,112.779602,sedang,12.649303999999994,25.298607999999987,18.97395599999999
Pelabuhan Tanjung Perak,-7.203854,112.723741,Galaxy Mall,-7.273925,112.779602,macet,12.649303999999994,50.597215999999975,37.94791199999998
Pelabuhan Tanjung Perak,-7.203854,112.723741,Pakuwon Mall,-7.291418,112.677844,lancar,12.637089999999999,15.164507999999998,12.637089999999999
Pelabuhan Tanjung Perak,-7.203854,112.723741,Pakuwon Mall,-7.291418,112.677844,sedang,12.637089999999999,25.274179999999998,18.955635
Pelabuhan Tanjung Perak,-7.203854,112.723741,Pakuwon Mall,-7.291418,112.677844,macet,12.637089999999999,50.548359999999995,37.91127
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stadion Gelora Bung Tomo,-7.268027,112.63066,lancar,16.913815,20.296577999999997,16.913815
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stadion Gelora Bung Tomo,-7.268027,112.63066,sedang,16.913815,33.82763,25.3707225
Pelabuhan Tanjung Perak,-7.203854,112.723741,Stadion Gelora Bung Tomo,-7.268027,112.63066,macet,16.913815,67.65526,50.741445
Galaxy Mall,-7.273925,112.779602,Stasiun Gubeng,-7.257472,112.752088,lancar,5.541822000000002,6.650186400000003,5.541822000000002
Galaxy Mall,-7.273925,112.779602,Stasiun Gubeng,-7.257472,112.752088,sedang,5.541822000000002,11.083644000000003,8.312733000000003
Galaxy Mall,-7.273925,112.779602,Stasiun Gubeng,-7.257472,112.752088,macet,5.541822000000002,22.167288000000006,16.625466000000007
Galaxy Mall,-7.273925,112.779602,Tunjungan Plaza,-7.266735,112.736115,lancar,7.1755049999999985,8.610605999999999,7.1755049999999985
Galaxy Mall,-7.273925,112.779602,Tunjungan Plaza,-7.266735,112.736115,sedang,7.1755049999999985,14.351009999999997,10.763257499999998
Galaxy Mall,-7.273925,112.779602,Tunjungan Plaza,-7.266735,112.736115,macet,7.1755049999999985,28.702019999999994,21.526514999999996
Galaxy Mall,-7.273925,112.779602,Kebun Binatang Surabaya,-7.290215,112.735337,lancar,7.149127999999995,8.578953599999993,7.149127999999995
